ID_Pedido,Data_Pedido,Ano,Trimestre,Mes,Mes_Nome,Semana_Ano,Dia_Semana,ID_Cliente,Segmento,Pais,Estado,Cidade,ID_Produto,Categoria,SubCategoria,Valor_Venda
CA-2015-139892,2015-09-08,2015,3,9,September,37,Tuesday,BM-11140,Consumer,United States,Texas,San Antonio,OFF-AP-10002518,Office Supplies,Appliances,177.98
CA-2015-139892,2015-09-08,2015,3,9,September,37,Tuesday,BM-11140,Consumer,United States,Texas,San Antonio,TEC-PH-10003931,Technology,Phones,143.976
CA-2015-118962,2015-08-05,2015,3,8,August,32,Wednesday,CS-12130,Consumer,United States,California,Los Angeles,OFF-PA-10000659,Office Supplies,Paper,20.94
CA-2015-118962,2015-08-05,2015,3,8,August,32,Wednesday,CS-12130,Consumer,United States,California,Los Angeles,OFF-PA-10001144,Office Supplies,Paper,110.96
CA-2015-118962,2015-08-05,2015,3,8,August,32,Wednesday,CS-12130,Consumer,United States,California,Los Angeles,FUR-CH-10003817,Furniture,Chairs,340.144
US-2015-100853,2015-09-14,2015,3,9,September,38,Monday,JB-15400,Corporate,United States,Illinois,Chicago,OFF-AP-10000891,Office Supplies,Appliances,52.448
US-2015-100853,2015-09-14,2015,3,9,September,38,Monday,JB-15400,Corporate,United States,Illinois,Chicago,OFF-LA-10003148,Office Supplies,Labels,20.16
US-2018-152366,2018-04-21,2018,2,4,April,16,Saturday,SJ-20500,Consumer,United States,Texas,Houston,OFF-AP-10002684,Office Supplies,Appliances,97.264
US-2016-101511,2016-11-21,2016,4,11,November,47,Monday,JE-15745,Consumer,United States,Ohio,Newark,FUR-CH-10004698,Furniture,Chairs,396.802
US-2016-101511,2016-11-21,2016,4,11,November,47,Monday,JE-15745,Consumer,United States,Ohio,Newark,OFF-SU-10002189,Office Supplies,Supplies,15.88
CA-2016-137225,2016-12-15,2016,4,12,December,50,Thursday,JK-15640,Home Office,United States,New York,New York City,OFF-AR-10001940,Office Supplies,Art,3.28
CA-2015-166191,2015-12-05,2015,4,12,December,49,Saturday,DK-13150,Corporate,United States,Illinois,Decatur,OFF-ST-10003455,Office Supplies,Storage,24.816
CA-2015-166191,2015-12-05,2015,4,12,December,49,Saturday,DK-13150,Corporate,United States,Illinois,Decatur,TEC-AC-10004659,Technology,Accessories,408.744
CA-2015-158274,2015-11-19,2015,4,11,November,47,Thursday,RM-19675,Home Office,United States,Louisiana,Monroe,TEC-PH-10003273,Technology,Phones,503.96
CA-2015-158274,2015-11-19,2015,4,11,November,47,Thursday,RM-19675,Home Office,United States,Louisiana,Monroe,TEC-PH-10004896,Technology,Phones,149.95
CA-2015-158274,2015-11-19,2015,4,11,November,47,Thursday,RM-19675,Home Office,United States,Louisiana,Monroe,TEC-AC-10002345,Technology,Accessories,29.0
CA-2017-105018,2017-11-28,2017,4,11,November,48,Tuesday,SK-19990,Consumer,United States,Connecticut,Fairfield,OFF-BI-10001890,Office Supplies,Binders,7.16
CA-2015-123260,2015-08-26,2015,3,8,August,35,Wednesday,FM-14290,Home Office,United States,California,Los Angeles,TEC-AC-10002323,Technology,Accessories,176.8
CA-2017-157000,2017-07-16,2017,3,7,July,28,Sunday,AM-10360,Corporate,United States,Texas,Grand Prairie,OFF-ST-10001328,Office Supplies,Storage,37.224
CA-2017-157000,2017-07-16,2017,3,7,July,28,Sunday,AM-10360,Corporate,United States,Texas,Grand Prairie,OFF-PA-10001950,Office Supplies,Paper,20.016
CA-2016-102281,2016-10-12,2016,4,10,October,41,Wednesday,MP-17470,Home Office,United States,New York,New York City,FUR-BO-10002613,Furniture,Bookcases,899.136
CA-2016-102281,2016-10-12,2016,4,10,October,41,Wednesday,MP-17470,Home Office,United States,New York,New York City,TEC-PH-10001552,Technology,Phones,71.76
CA-2016-102281,2016-10-12,2016,4,10,October,41,Wednesday,MP-17470,Home Office,United States,New York,New York City,OFF-PA-10000061,Office Supplies,Paper,51.84
CA-2016-102281,2016-10-12,2016,4,10,October,41,Wednesday,MP-17470,Home Office,United States,New York,New York City,FUR-BO-10002545,Furniture,Bookcases,626.352
CA-2016-102281,2016-10-12,2016,4,10,October,41,Wednesday,MP-17470,Home Office,United States,New York,New York City,OFF-AR-10003514,Office Supplies,Art,19.9
CA-2016-131457,2016-10-31,2016,4,10,October,44,Monday,MZ-17515,Corporate,United States,California,Redlands,OFF-EN-10001509,Office Supplies,Envelopes,14.28
CA-2015-140004,2015-03-21,2015,1,3,March,12,Saturday,CB-12025,Consumer,United States,Ohio,Hamilton,OFF-AR-10004685,Office Supplies,Art,7.408
CA-2015-140004,2015-03-21,2015,1,3,March,12,Saturday,CB-12025,Consumer,United States,Ohio,Hamilton,OFF-AR-10004027,Office Supplies,Art,6.048
CA-2018-107720,2018-11-06,2018,4,11,November,45,Tuesday,VM-21685,Home Office,United States,New Jersey,Westfield,OFF-ST-10001414,Office Supplies,Storage,46.26
US-2018-124303,2018-07-06,2018,3,7,July,27,Friday,FH-14365,Corporate,United States,Pennsylvania,Philadelphia,OFF-BI-10000343,Office Supplies,Binders,2.946
US-2018-124303,2018-07-06,2018,3,7,July,27,Friday,FH-14365,Corporate,United States,Pennsylvania,Philadelphia,OFF-PA-10002749,Office Supplies,Paper,16.056
CA-2018-105074,2018-06-24,2018,2,6,June,25,Sunday,MB-17305,Consumer,United States,Ohio,Akron,OFF-PA-10002666,Office Supplies,Paper,21.744
CA-2015-133690,2015-08-03,2015,3,8,August,32,Monday,BS-11755,Consumer,United States,Colorado,Denver,FUR-TA-10004289,Furniture,Tables,218.75
CA-2015-133690,2015-08-03,2015,3,8,August,32,Monday,BS-11755,Consumer,United States,Colorado,Denver,OFF-AP-10003622,Office Supplies,Appliances,2.6
US-2018-116701,2018-12-17,2018,4,12,December,51,Monday,LC-17140,Consumer,United States,Texas,Dallas,OFF-AP-10003217,Office Supplies,Appliances,66.284
CA-2018-126382,2018-06-03,2018,2,6,June,22,Sunday,HK-14890,Corporate,United States,Tennessee,Franklin,FUR-FU-10002960,Furniture,Furnishings,35.168
CA-2018-108329,2018-12-09,2018,4,12,December,49,Sunday,LE-16810,Consumer,United States,California,Whittier,TEC-PH-10001918,Technology,Phones,444.768
CA-2018-135860,2018-12-01,2018,4,12,December,48,Saturday,JH-15985,Consumer,United States,Michigan,Saginaw,OFF-ST-10000642,Office Supplies,Storage,83.92
CA-2018-135860,2018-12-01,2018,4,12,December,48,Saturday,JH-15985,Consumer,United States,Michigan,Saginaw,TEC-PH-10001700,Technology,Phones,131.98
CA-2018-135860,2018-12-01,2018,4,12,December,48,Saturday,JH-15985,Consumer,United States,Michigan,Saginaw,OFF-BI-10003274,Office Supplies,Binders,15.92
CA-2018-135860,2018-12-01,2018,4,12,December,48,Saturday,JH-15985,Consumer,United States,Michigan,Saginaw,OFF-FA-10000134,Office Supplies,Fasteners,52.29
CA-2018-135860,2018-12-01,2018,4,12,December,48,Saturday,JH-15985,Consumer,United States,Michigan,Saginaw,OFF-ST-10001522,Office Supplies,Storage,91.99
CA-2016-101007,2016-02-09,2016,1,2,February,6,Tuesday,MS-17980,Corporate,United States,Texas,Dallas,TEC-AC-10001266,Technology,Accessories,20.8
CA-2016-146262,2016-01-02,2016,1,1,January,53,Saturday,VW-21775,Corporate,United States,Ohio,Medina,OFF-LA-10004544,Office Supplies,Labels,23.68
CA-2016-146262,2016-01-02,2016,1,1,January,53,Saturday,VW-21775,Corporate,United States,Ohio,Medina,FUR-BO-10004695,Furniture,Bookcases,452.45
CA-2016-146262,2016-01-02,2016,1,1,January,53,Saturday,VW-21775,Corporate,United States,Ohio,Medina,TEC-PH-10002844,Technology,Phones,62.982
CA-2016-146262,2016-01-02,2016,1,1,January,53,Saturday,VW-21775,Corporate,United States,Ohio,Medina,TEC-MA-10000864,Technology,Machines,1188.0
CA-2016-146262,2016-01-02,2016,1,1,January,53,Saturday,VW-21775,Corporate,United States,Ohio,Medina,TEC-AC-10000109,Technology,Accessories,89.584
CA-2017-130162,2017-10-28,2017,4,10,October,43,Saturday,JH-15910,Consumer,United States,California,Los Angeles,OFF-ST-10001328,Office Supplies,Storage,93.06
CA-2017-130162,2017-10-28,2017,4,10,October,43,Saturday,JH-15910,Consumer,United States,California,Los Angeles,TEC-PH-10002563,Technology,Phones,302.376
CA-2016-169397,2016-12-24,2016,4,12,December,51,Saturday,JB-15925,Consumer,United States,Ohio,Dublin,OFF-FA-10000585,Office Supplies,Fasteners,5.584
CA-2016-169397,2016-12-24,2016,4,12,December,51,Saturday,JB-15925,Consumer,United States,Ohio,Dublin,OFF-PA-10004000,Office Supplies,Paper,22.704
CA-2016-169397,2016-12-24,2016,4,12,December,51,Saturday,JB-15925,Consumer,United States,Ohio,Dublin,OFF-BI-10002852,Office Supplies,Binders,19.776
CA-2016-169397,2016-12-24,2016,4,12,December,51,Saturday,JB-15925,Consumer,United States,Ohio,Dublin,FUR-FU-10000087,Furniture,Furnishings,72.704
CA-2016-169397,2016-12-24,2016,4,12,December,51,Saturday,JB-15925,Consumer,United States,Ohio,Dublin,TEC-MA-10001148,Technology,Machines,479.988
CA-2016-169397,2016-12-24,2016,4,12,December,51,Saturday,JB-15925,Consumer,United States,Ohio,Dublin,OFF-AR-10001958,Office Supplies,Art,27.168
CA-2016-163055,2016-08-09,2016,3,8,August,32,Tuesday,DS-13180,Corporate,United States,Michigan,Detroit,OFF-AR-10001026,Office Supplies,Art,2.2
CA-2016-163055,2016-08-09,2016,3,8,August,32,Tuesday,DS-13180,Corporate,United States,Michigan,Detroit,FUR-TA-10003748,Furniture,Tables,622.45
CA-2016-163055,2016-08-09,2016,3,8,August,32,Tuesday,DS-13180,Corporate,United States,Michigan,Detroit,OFF-ST-10002485,Office Supplies,Storage,21.98
US-2016-145436,2016-02-28,2016,1,2,February,8,Sunday,VD-21670,Consumer,United States,Tennessee,Columbia,FUR-CH-10004860,Furniture,Chairs,161.568
US-2016-145436,2016-02-28,2016,1,2,February,8,Sunday,VD-21670,Consumer,United States,Tennessee,Columbia,FUR-CH-10004477,Furniture,Chairs,389.696
US-2015-156216,2015-09-13,2015,3,9,September,37,Sunday,EA-14035,Corporate,United States,North Carolina,Charlotte,OFF-BI-10001679,Office Supplies,Binders,18.648
US-2018-100930,2018-04-07,2018,2,4,April,14,Saturday,CS-12400,Home Office,United States,Florida,Tampa,FUR-TA-10001705,Furniture,Tables,233.86
US-2018-100930,2018-04-07,2018,2,4,April,14,Saturday,CS-12400,Home Office,United States,Florida,Tampa,FUR-TA-10003473,Furniture,Tables,620.6145
US-2018-100930,2018-04-07,2018,2,4,April,14,Saturday,CS-12400,Home Office,United States,Florida,Tampa,OFF-BI-10001679,Office Supplies,Binders,5.328
US-2018-100930,2018-04-07,2018,2,4,April,14,Saturday,CS-12400,Home Office,United States,Florida,Tampa,FUR-FU-10004017,Furniture,Furnishings,258.072
US-2018-100930,2018-04-07,2018,2,4,April,14,Saturday,CS-12400,Home Office,United States,Florida,Tampa,TEC-AC-10003832,Technology,Accessories,617.976
CA-2018-160514,2018-11-12,2018,4,11,November,46,Monday,DB-13120,Corporate,United States,California,Santa Clara,OFF-PA-10002479,Office Supplies,Paper,10.56
CA-2017-157749,2017-06-04,2017,2,6,June,22,Sunday,KL-16645,Consumer,United States,Illinois,Chicago,OFF-PA-10003349,Office Supplies,Paper,25.92
CA-2017-157749,2017-06-04,2017,2,6,June,22,Sunday,KL-16645,Consumer,United States,Illinois,Chicago,FUR-FU-10000576,Furniture,Furnishings,419.68
CA-2017-157749,2017-06-04,2017,2,6,June,22,Sunday,KL-16645,Consumer,United States,Illinois,Chicago,FUR-FU-10004351,Furniture,Furnishings,11.688
CA-2017-157749,2017-06-04,2017,2,6,June,22,Sunday,KL-16645,Consumer,United States,Illinois,Chicago,TEC-PH-10000011,Technology,Phones,31.984
CA-2017-157749,2017-06-04,2017,2,6,June,22,Sunday,KL-16645,Consumer,United States,Illinois,Chicago,FUR-TA-10002607,Furniture,Tables,177.225
CA-2017-157749,2017-06-04,2017,2,6,June,22,Sunday,KL-16645,Consumer,United States,Illinois,Chicago,FUR-FU-10002505,Furniture,Furnishings,4.044
CA-2017-157749,2017-06-04,2017,2,6,June,22,Sunday,KL-16645,Consumer,United States,Illinois,Chicago,OFF-AR-10004685,Office Supplies,Art,7.408
CA-2015-131926,2015-06-01,2015,2,6,June,23,Monday,DW-13480,Home Office,United States,Minnesota,Lakeville,FUR-CH-10004063,Furniture,Chairs,2001.86
CA-2015-131926,2015-06-01,2015,2,6,June,23,Monday,DW-13480,Home Office,United States,Minnesota,Lakeville,OFF-ST-10002276,Office Supplies,Storage,166.72
CA-2015-131926,2015-06-01,2015,2,6,June,23,Monday,DW-13480,Home Office,United States,Minnesota,Lakeville,OFF-PA-10004082,Office Supplies,Paper,47.88
CA-2015-131926,2015-06-01,2015,2,6,June,23,Monday,DW-13480,Home Office,United States,Minnesota,Lakeville,OFF-AP-10002945,Office Supplies,Appliances,1503.25
CA-2015-131926,2015-06-01,2015,2,6,June,23,Monday,DW-13480,Home Office,United States,Minnesota,Lakeville,OFF-PA-10000061,Office Supplies,Paper,25.92
CA-2017-154739,2017-12-10,2017,4,12,December,49,Sunday,LH-17155,Consumer,United States,California,San Francisco,FUR-CH-10002965,Furniture,Chairs,321.568
CA-2017-145625,2017-09-11,2017,3,9,September,37,Monday,KC-16540,Consumer,United States,California,San Diego,OFF-PA-10004569,Office Supplies,Paper,7.61
CA-2017-145625,2017-09-11,2017,3,9,September,37,Monday,KC-16540,Consumer,United States,California,San Diego,TEC-AC-10003832,Technology,Accessories,3347.37
CA-2017-146941,2017-12-10,2017,4,12,December,49,Sunday,DL-13315,Consumer,United States,New York,New York City,OFF-ST-10001228,Office Supplies,Storage,80.58
CA-2017-146941,2017-12-10,2017,4,12,December,49,Sunday,DL-13315,Consumer,United States,New York,New York City,OFF-EN-10003296,Office Supplies,Envelopes,361.92
US-2016-159982,2016-11-28,2016,4,11,November,48,Monday,DR-12880,Corporate,United States,Illinois,Chicago,FUR-FU-10002505,Furniture,Furnishings,12.132
US-2016-159982,2016-11-28,2016,4,11,November,48,Monday,DR-12880,Corporate,United States,Illinois,Chicago,OFF-ST-10004804,Office Supplies,Storage,82.368
US-2016-159982,2016-11-28,2016,4,11,November,48,Monday,DR-12880,Corporate,United States,Illinois,Chicago,OFF-ST-10001590,Office Supplies,Storage,53.92
US-2016-159982,2016-11-28,2016,4,11,November,48,Monday,DR-12880,Corporate,United States,Illinois,Chicago,TEC-PH-10001580,Technology,Phones,647.904
CA-2018-163139,2018-12-01,2018,4,12,December,48,Saturday,CC-12670,Consumer,United States,New York,New York City,TEC-AC-10000290,Technology,Accessories,20.37
CA-2018-163139,2018-12-01,2018,4,12,December,48,Saturday,CC-12670,Consumer,United States,New York,New York City,OFF-ST-10002790,Office Supplies,Storage,221.55
CA-2018-163139,2018-12-01,2018,4,12,December,48,Saturday,CC-12670,Consumer,United States,New York,New York City,OFF-BI-10003460,Office Supplies,Binders,17.52
US-2018-155299,2018-06-08,2018,2,6,June,23,Friday,Dl-13600,Corporate,United States,Texas,Pasadena,OFF-AP-10002203,Office Supplies,Appliances,1.624
US-2015-106992,2015-09-19,2015,3,9,September,38,Saturday,SB-20290,Corporate,United States,Texas,Houston,TEC-MA-10000822,Technology,Machines,3059.982
US-2015-106992,2015-09-19,2015,3,9,September,38,Saturday,SB-20290,Corporate,United States,Texas,Houston,TEC-MA-10003353,Technology,Machines,2519.958
CA-2017-125318,2017-06-06,2017,2,6,June,23,Tuesday,RC-19825,Consumer,United States,Illinois,Chicago,TEC-PH-10001433,Technology,Phones,328.224
CA-2016-155040,2016-11-10,2016,4,11,November,45,Thursday,AH-10210,Consumer,United States,California,Brentwood,TEC-AC-10004469,Technology,Accessories,79.9
CA-2018-136826,2018-06-16,2018,2,6,June,24,Saturday,CB-12535,Corporate,United States,North Carolina,Chapel Hill,OFF-AR-10003602,Office Supplies,Art,14.016
CA-2017-111010,2017-01-22,2017,1,1,January,3,Sunday,PG-18895,Consumer,United States,New Jersey,Morristown,OFF-FA-10003472,Office Supplies,Fasteners,7.56
US-2018-145366,2018-12-09,2018,4,12,December,49,Sunday,CA-12310,Corporate,United States,Ohio,Cincinnati,OFF-ST-10004180,Office Supplies,Storage,37.208
US-2018-145366,2018-12-09,2018,4,12,December,49,Sunday,CA-12310,Corporate,United States,Ohio,Cincinnati,OFF-EN-10004386,Office Supplies,Envelopes,57.576
CA-2018-163979,2018-12-28,2018,4,12,December,52,Friday,KH-16690,Corporate,United States,California,San Francisco,OFF-ST-10003208,Office Supplies,Storage,725.84
CA-2016-155334,2016-07-30,2016,3,7,July,30,Saturday,HA-14920,Consumer,United States,California,San Francisco,TEC-AC-10003628,Technology,Accessories,209.93
CA-2016-155334,2016-07-30,2016,3,7,July,30,Saturday,HA-14920,Consumer,United States,California,San Francisco,FUR-FU-10003274,Furniture,Furnishings,5.28
CA-2016-155334,2016-07-30,2016,3,7,July,30,Saturday,HA-14920,Consumer,United States,California,San Francisco,OFF-BI-10002557,Office Supplies,Binders,10.92
CA-2018-118136,2018-09-16,2018,3,9,September,37,Sunday,BB-10990,Corporate,United States,California,Inglewood,OFF-PA-10002615,Office Supplies,Paper,8.82
CA-2018-118136,2018-09-16,2018,3,9,September,37,Sunday,BB-10990,Corporate,United States,California,Inglewood,OFF-AR-10001427,Office Supplies,Art,5.98
CA-2018-132976,2018-10-13,2018,4,10,October,41,Saturday,AG-10495,Corporate,United States,Pennsylvania,Philadelphia,OFF-PA-10000673,Office Supplies,Paper,11.648
CA-2018-132976,2018-10-13,2018,4,10,October,41,Saturday,AG-10495,Corporate,United States,Pennsylvania,Philadelphia,OFF-PA-10004470,Office Supplies,Paper,18.176
CA-2018-132976,2018-10-13,2018,4,10,October,41,Saturday,AG-10495,Corporate,United States,Pennsylvania,Philadelphia,OFF-ST-10000876,Office Supplies,Storage,59.712
CA-2018-132976,2018-10-13,2018,4,10,October,41,Saturday,AG-10495,Corporate,United States,Pennsylvania,Philadelphia,OFF-LA-10002043,Office Supplies,Labels,24.84
US-2016-161991,2016-09-26,2016,3,9,September,39,Monday,SC-20725,Consumer,United States,Texas,Houston,OFF-BI-10004967,Office Supplies,Binders,2.08
US-2016-161991,2016-09-26,2016,3,9,September,39,Monday,SC-20725,Consumer,United States,Texas,Houston,TEC-PH-10001760,Technology,Phones,1114.4
CA-2016-130890,2016-11-02,2016,4,11,November,44,Wednesday,JO-15280,Consumer,United States,California,Los Angeles,FUR-TA-10002903,Furniture,Tables,1038.84
CA-2016-130883,2016-09-26,2016,3,9,September,39,Monday,TB-21520,Consumer,United States,Oregon,Portland,OFF-PA-10000474,Office Supplies,Paper,141.76
CA-2016-130883,2016-09-26,2016,3,9,September,39,Monday,TB-21520,Consumer,United States,Oregon,Portland,TEC-AC-10001956,Technology,Accessories,239.8
CA-2016-130883,2016-09-26,2016,3,9,September,39,Monday,TB-21520,Consumer,United States,Oregon,Portland,OFF-PA-10004100,Office Supplies,Paper,31.104
CA-2017-112697,2017-12-18,2017,4,12,December,51,Monday,AH-10195,Corporate,United States,Florida,Tamarac,OFF-BI-10000778,Office Supplies,Binders,254.058
CA-2017-112697,2017-12-18,2017,4,12,December,51,Monday,AH-10195,Corporate,United States,Florida,Tamarac,OFF-AP-10002684,Office Supplies,Appliances,194.528
CA-2017-112697,2017-12-18,2017,4,12,December,51,Monday,AH-10195,Corporate,United States,Florida,Tamarac,OFF-SU-10000646,Office Supplies,Supplies,961.48
CA-2017-110772,2017-11-20,2017,4,11,November,47,Monday,NZ-18565,Home Office,United States,Ohio,Columbus,OFF-FA-10002983,Office Supplies,Fasteners,19.096
CA-2017-110772,2017-11-20,2017,4,11,November,47,Monday,NZ-18565,Home Office,United States,Ohio,Columbus,OFF-LA-10004689,Office Supplies,Labels,18.496
CA-2017-110772,2017-11-20,2017,4,11,November,47,Monday,NZ-18565,Home Office,United States,Ohio,Columbus,TEC-AC-10002001,Technology,Accessories,255.984
CA-2017-110772,2017-11-20,2017,4,11,November,47,Monday,NZ-18565,Home Office,United States,Ohio,Columbus,FUR-BO-10004709,Furniture,Bookcases,86.97
CA-2015-111451,2015-12-26,2015,4,12,December,52,Saturday,KL-16555,Corporate,United States,Colorado,Colorado Springs,FUR-FU-10004091,Furniture,Furnishings,300.416
CA-2015-111451,2015-12-26,2015,4,12,December,52,Saturday,KL-16555,Corporate,United States,Colorado,Colorado Springs,FUR-CH-10001891,Furniture,Chairs,230.352
CA-2015-111451,2015-12-26,2015,4,12,December,52,Saturday,KL-16555,Corporate,United States,Colorado,Colorado Springs,FUR-FU-10002918,Furniture,Furnishings,218.352
CA-2015-111451,2015-12-26,2015,4,12,December,52,Saturday,KL-16555,Corporate,United States,Colorado,Colorado Springs,OFF-BI-10004593,Office Supplies,Binders,78.6
CA-2015-111451,2015-12-26,2015,4,12,December,52,Saturday,KL-16555,Corporate,United States,Colorado,Colorado Springs,OFF-FA-10004854,Office Supplies,Fasteners,27.552
